# Region       : all 
# Cells        : 31280
# Volume       : 3.20955384e+00
# Time         	volIntegrate(alpha.water)
5.02           	6.64556334e-01
5.024          	6.64556334e-01
5.028          	6.64556334e-01
5.032          	6.64556333e-01
5.036          	6.64556333e-01
5.04           	6.64556332e-01
5.044          	6.64556332e-01
5.048          	6.64556332e-01
5.052          	6.64556331e-01
5.0546667      	6.64556326e-01
5.0573333      	6.64556322e-01
5.06           	6.64556317e-01
5.0628571      	6.64556310e-01
5.0657143      	6.64556303e-01
5.0685714      	6.64556296e-01
5.0714286      	6.64556289e-01
5.0742857      	6.64556282e-01
5.0771429      	6.64556275e-01
5.08           	6.64556267e-01
5.0828571      	6.64556260e-01
5.0857143      	6.64556252e-01
5.0885714      	6.64556244e-01
5.0914286      	6.64556236e-01
5.0942857      	6.64556228e-01
5.0971429      	6.64556219e-01
5.1            	6.64556210e-01
5.1028571      	6.64556200e-01
5.1057143      	6.64556190e-01
5.1085714      	6.64556178e-01
5.1114286      	6.64556165e-01
5.1135714      	6.64556161e-01
5.1157143      	6.64556157e-01
5.1178571      	6.64556153e-01
5.12           	6.64556148e-01
5.1222222      	6.64556142e-01
5.1244444      	6.64556135e-01
5.1266667      	6.64556128e-01
5.1288889      	6.64556120e-01
5.1311111      	6.64556112e-01
5.1333333      	6.64556103e-01
5.1355556      	6.64556094e-01
5.1377778      	6.64556084e-01
5.14           	6.64556073e-01
5.1422222      	6.64556062e-01
5.1444444      	6.64556050e-01
5.1466667      	6.64556037e-01
5.1488889      	6.64556023e-01
5.1511111      	6.64556008e-01
5.1533333      	6.64555992e-01
5.1555556      	6.64555975e-01
5.1577778      	6.64555957e-01
5.16           	6.64555938e-01
5.1622222      	6.64555919e-01
5.1644444      	6.64555898e-01
5.1666667      	6.64555877e-01
5.1688889      	6.64555856e-01
5.1711111      	6.64555833e-01
5.1733333      	6.64555811e-01
5.1755556      	6.64555787e-01
5.1777778      	6.64555763e-01
5.18           	6.64555763e-01
5.1822222      	6.64555763e-01
5.1844444      	6.64555763e-01
5.1866667      	6.64555763e-01
5.1888889      	6.64555763e-01
5.1911111      	6.64555762e-01
5.1933333      	6.64555762e-01
5.1955556      	6.64555762e-01
5.1977778      	6.64555762e-01
5.1988889      	6.64555760e-01
5.2            	6.64555758e-01
5.20125        	6.64555756e-01
5.2026923      	6.64555751e-01
5.2042657      	6.64555745e-01
5.206014       	6.64555736e-01
5.2077622      	6.64555727e-01
5.2095105      	6.64555718e-01
5.2112587      	6.64555709e-01
5.213007       	6.64555701e-01
5.2147552      	6.64555693e-01
5.2165035      	6.64555684e-01
5.2182517      	6.64555676e-01
5.22           	6.64555667e-01
5.2218182      	6.64555657e-01
5.2238384      	6.64555641e-01
5.2258586      	6.64555626e-01
5.2278788      	6.64555611e-01
5.229899       	6.64555595e-01
5.2319192      	6.64555581e-01
5.2339394      	6.64555566e-01
5.2359596      	6.64555552e-01
5.2379798      	6.64555539e-01
5.24           	6.64555525e-01
5.2422222      	6.64555504e-01
5.2444444      	6.64555481e-01
5.2466667      	6.64555458e-01
5.2488889      	6.64555434e-01
5.2511111      	6.64555434e-01
5.2533333      	6.64555434e-01
5.2555556      	6.64555434e-01
5.2577778      	6.64555434e-01
5.26           	6.64555434e-01
5.2625         	6.64555434e-01
5.265          	6.64555433e-01
5.2675         	6.64555433e-01
5.27           	6.64555432e-01
5.2725         	6.64555432e-01
5.275          	6.64555431e-01
5.2775         	6.64555431e-01
5.28           	6.64555430e-01
5.2825         	6.64555429e-01
5.285          	6.64555428e-01
5.2875         	6.64555426e-01
5.29           	6.64555425e-01
5.2925         	6.64555424e-01
5.295          	6.64555422e-01
5.2975         	6.64555421e-01
5.3            	6.64555419e-01
5.3025         	6.64555418e-01
5.305          	6.64555416e-01
5.3075         	6.64555415e-01
5.31           	6.64555414e-01
5.3125         	6.64555412e-01
5.315          	6.64555411e-01
5.3175         	6.64555410e-01
5.32           	6.64555409e-01
5.3228571      	6.64555408e-01
5.3257143      	6.64555406e-01
5.3285714      	6.64555405e-01
5.3314286      	6.64555404e-01
5.3342857      	6.64555403e-01
5.3371429      	6.64555402e-01
5.34           	6.64555401e-01
5.3428571      	6.64555401e-01
5.3457143      	6.64555400e-01
5.3485714      	6.64555400e-01
5.3514286      	6.64555399e-01
5.3542857      	6.64555399e-01
5.3571429      	6.64555399e-01
5.36           	6.64555398e-01
5.3628571      	6.64555398e-01
5.3657143      	6.64555398e-01
5.3685714      	6.64555398e-01
5.3714286      	6.64555398e-01
5.3742857      	6.64555398e-01
5.3771429      	6.64555398e-01
5.38           	6.64555398e-01
5.3828571      	6.64555398e-01
5.3857143      	6.64555399e-01
5.3885714      	6.64555399e-01
5.3914286      	6.64555399e-01
5.3942857      	6.64555399e-01
5.3971429      	6.64555400e-01
5.4            	6.64555400e-01
5.4028571      	6.64555400e-01
5.4057143      	6.64555400e-01
5.4085714      	6.64555401e-01
5.4114286      	6.64555401e-01
5.4142857      	6.64555401e-01
5.4171429      	6.64555401e-01
5.42           	6.64555402e-01
5.4228571      	6.64555402e-01
5.4257143      	6.64555402e-01
5.4285714      	6.64555410e-01
5.4314286      	6.64555417e-01
5.4342857      	6.64555424e-01
5.4371429      	6.64555431e-01
5.44           	6.64555437e-01
5.4428571      	6.64555444e-01
5.4457143      	6.64555450e-01
5.4485714      	6.64555456e-01
5.4514286      	6.64555463e-01
5.4542857      	6.64555468e-01
5.4571429      	6.64555474e-01
5.46           	6.64555479e-01
5.4628571      	6.64555484e-01
5.4657143      	6.64555489e-01
5.4685714      	6.64555493e-01
5.4714286      	6.64555497e-01
5.4742857      	6.64555500e-01
5.4771429      	6.64555504e-01
5.48           	6.64555507e-01
5.4828571      	6.64555509e-01
5.4857143      	6.64555512e-01
5.4885714      	6.64555514e-01
5.4914286      	6.64555515e-01
5.4942857      	6.64555517e-01
5.4971429      	6.64555518e-01
5.5            	6.64555519e-01
5.5028571      	6.64555519e-01
5.5057143      	6.64555520e-01
5.5085714      	6.64555520e-01
5.5114286      	6.64555519e-01
5.5142857      	6.64555519e-01
5.5171429      	6.64555518e-01
5.52           	6.64555518e-01
5.5228571      	6.64555517e-01
5.5257143      	6.64555515e-01
5.5285714      	6.64555514e-01
5.5314286      	6.64555512e-01
5.5342857      	6.64555511e-01
5.5371429      	6.64555509e-01
5.54           	6.64555507e-01
5.5428571      	6.64555505e-01
5.5457143      	6.64555503e-01
5.5485714      	6.64555502e-01
5.5514286      	6.64555500e-01
5.5542857      	6.64555497e-01
5.5571429      	6.64555496e-01
5.56           	6.64555494e-01
5.5628571      	6.64555492e-01
5.5657143      	6.64555490e-01
5.5685714      	6.64555489e-01
5.5714286      	6.64555487e-01
5.5742857      	6.64555486e-01
5.5771429      	6.64555485e-01
5.58           	6.64555484e-01
5.5828571      	6.64555484e-01
5.5857143      	6.64555483e-01
5.5885714      	6.64555483e-01
5.5914286      	6.64555483e-01
5.5942857      	6.64555484e-01
5.5971429      	6.64555484e-01
5.6            	6.64555484e-01
5.6028571      	6.64555485e-01
5.6057143      	6.64555485e-01
5.6085714      	6.64555486e-01
5.6114286      	6.64555486e-01
5.6142857      	6.64555487e-01
5.6171429      	6.64555488e-01
5.62           	6.64555489e-01
5.6228571      	6.64555489e-01
5.6257143      	6.64555490e-01
5.6285714      	6.64555491e-01
5.6314286      	6.64555492e-01
5.6342857      	6.64555493e-01
5.6371429      	6.64555494e-01
5.64           	6.64555495e-01
5.6428571      	6.64555496e-01
5.6457143      	6.64555496e-01
5.6485714      	6.64555497e-01
5.6514286      	6.64555498e-01
5.6542857      	6.64555499e-01
5.6571429      	6.64555500e-01
5.66           	6.64555501e-01
5.6628571      	6.64555502e-01
5.6657143      	6.64555503e-01
5.6685714      	6.64555504e-01
5.6714286      	6.64555505e-01
5.6742857      	6.64555506e-01
5.6771429      	6.64555506e-01
5.68           	6.64555507e-01
5.6828571      	6.64555508e-01
5.6857143      	6.64555509e-01
5.6885714      	6.64555510e-01
5.6914286      	6.64555511e-01
5.6942857      	6.64555511e-01
5.6971429      	6.64555512e-01
5.7            	6.64555513e-01
5.7028571      	6.64555514e-01
5.7057143      	6.64555514e-01
5.7085714      	6.64555515e-01
5.7114286      	6.64555516e-01
5.7142857      	6.64555517e-01
5.7171429      	6.64555517e-01
5.72           	6.64555518e-01
5.7228571      	6.64555519e-01
5.7257143      	6.64555519e-01
5.7285714      	6.64555520e-01
5.7314286      	6.64555521e-01
5.7342857      	6.64555521e-01
5.7371429      	6.64555522e-01
5.74           	6.64555522e-01
5.7428571      	6.64555523e-01
5.7457143      	6.64555523e-01
5.7485714      	6.64555524e-01
5.7514286      	6.64555524e-01
5.7542857      	6.64555525e-01
5.7571429      	6.64555525e-01
5.76           	6.64555526e-01
5.7628571      	6.64555526e-01
5.7657143      	6.64555527e-01
5.7685714      	6.64555527e-01
5.7714286      	6.64555528e-01
5.7742857      	6.64555528e-01
5.7771429      	6.64555528e-01
5.78           	6.64555529e-01
5.7833333      	6.64555529e-01
5.7866667      	6.64555530e-01
5.79           	6.64555531e-01
5.7933333      	6.64555532e-01
5.7966667      	6.64555532e-01
5.8            	6.64555533e-01
5.8033333      	6.64555534e-01
5.8066667      	6.64555534e-01
5.81           	6.64555535e-01
5.8133333      	6.64555535e-01
5.8166667      	6.64555536e-01
5.82           	6.64555536e-01
5.8233333      	6.64555537e-01
5.8266667      	6.64555537e-01
5.83           	6.64555537e-01
5.8333333      	6.64555538e-01
5.8366667      	6.64555538e-01
5.84           	6.64555538e-01
5.8433333      	6.64555539e-01
5.8466667      	6.64555539e-01
5.85           	6.64555539e-01
5.8533333      	6.64555539e-01
5.8566667      	6.64555539e-01
5.86           	6.64555539e-01
5.8633333      	6.64555539e-01
5.8666667      	6.64555539e-01
5.87           	6.64555539e-01
5.8733333      	6.64555539e-01
5.8766667      	6.64555539e-01
5.88           	6.64555539e-01
5.8833333      	6.64555538e-01
5.8866667      	6.64555536e-01
5.89           	6.64555534e-01
5.8933333      	6.64555532e-01
5.8966667      	6.64555529e-01
5.9            	6.64555525e-01
5.9033333      	6.64555521e-01
5.9066667      	6.64555516e-01
5.91           	6.64555510e-01
5.9133333      	6.64555504e-01
5.9166667      	6.64555497e-01
5.92           	6.64555489e-01
5.9233333      	6.64555480e-01
5.9266667      	6.64555470e-01
5.93           	6.64555460e-01
5.9333333      	6.64555449e-01
5.9366667      	6.64555438e-01
5.94           	6.64555426e-01
5.9433333      	6.64555413e-01
5.9466667      	6.64555400e-01
5.95           	6.64555387e-01
5.9533333      	6.64555374e-01
5.9566667      	6.64555360e-01
5.96           	6.64555347e-01
5.9633333      	6.64555333e-01
5.9666667      	6.64555320e-01
5.97           	6.64555308e-01
5.9733333      	6.64555295e-01
5.9766667      	6.64555283e-01
5.98           	6.64555272e-01
5.9833333      	6.64555261e-01
5.9866667      	6.64555250e-01
5.99           	6.64555240e-01
5.9933333      	6.64555230e-01
5.9966667      	6.64555220e-01
6              	6.64555211e-01
6.0033333      	6.64555202e-01
6.0066667      	6.64555193e-01
6.01           	6.64555184e-01
6.0133333      	6.64555175e-01
6.0166667      	6.64555165e-01
6.02           	6.64555154e-01
6.0233333      	6.64555143e-01
6.0266667      	6.64555132e-01
6.03           	6.64555119e-01
6.0333333      	6.64555106e-01
6.0366667      	6.64555092e-01
6.04           	6.64555077e-01
6.0433333      	6.64555061e-01
6.0466667      	6.64555044e-01
6.05           	6.64555026e-01
6.0533333      	6.64555007e-01
6.0566667      	6.64554986e-01
6.06           	6.64554965e-01
6.0633333      	6.64554942e-01
6.0666667      	6.64554941e-01
6.07           	6.64554941e-01
6.0733333      	6.64554940e-01
6.0766667      	6.64554939e-01
6.08           	6.64554939e-01
6.0833333      	6.64554938e-01
6.0866667      	6.64554938e-01
6.09           	6.64554937e-01
6.0933333      	6.64554937e-01
6.0966667      	6.64554936e-01
6.1            	6.64554936e-01
6.1033333      	6.64554935e-01
6.1066667      	6.64554935e-01
6.11           	6.64554934e-01
6.1133333      	6.64554934e-01
6.1166667      	6.64554934e-01
6.12           	6.64554933e-01
6.1233333      	6.64554933e-01
6.1266667      	6.64554932e-01
6.13           	6.64554932e-01
6.1333333      	6.64554932e-01
6.1366667      	6.64554931e-01
6.14           	6.64554931e-01
6.1433333      	6.64554931e-01
6.1466667      	6.64554931e-01
6.15           	6.64554930e-01
6.1533333      	6.64554930e-01
6.1566667      	6.64554930e-01
6.16           	6.64554929e-01
6.1633333      	6.64554929e-01
6.1666667      	6.64554929e-01
6.17           	6.64554929e-01
6.1733333      	6.64554929e-01
6.1766667      	6.64554929e-01
6.18           	6.64554928e-01
6.1833333      	6.64554928e-01
6.1866667      	6.64554928e-01
6.19           	6.64554903e-01
6.1933333      	6.64554879e-01
6.1966667      	6.64554857e-01
6.2            	6.64554836e-01
6.2033333      	6.64554816e-01
6.2066667      	6.64554796e-01
6.21           	6.64554777e-01
6.2133333      	6.64554758e-01
6.2166667      	6.64554740e-01
6.22           	6.64554722e-01
6.2233333      	6.64554704e-01
6.2266667      	6.64554686e-01
6.23           	6.64554668e-01
6.2333333      	6.64554650e-01
6.2366667      	6.64554633e-01
6.24           	6.64554615e-01
6.2433333      	6.64554597e-01
6.2466667      	6.64554578e-01
6.25           	6.64554560e-01
6.2533333      	6.64554540e-01
6.2566667      	6.64554520e-01
6.26           	6.64554499e-01
6.2633333      	6.64554476e-01
6.2666667      	6.64554453e-01
6.27           	6.64554428e-01
6.2733333      	6.64554403e-01
6.2766667      	6.64554403e-01
6.28           	6.64554403e-01
6.2833333      	6.64554402e-01
6.2866667      	6.64554402e-01
6.29           	6.64554402e-01
6.2933333      	6.64554402e-01
6.2966667      	6.64554402e-01
6.3            	6.64554376e-01
6.3033333      	6.64554351e-01
6.3066667      	6.64554327e-01
6.31           	6.64554303e-01
6.3133333      	6.64554280e-01
6.3166667      	6.64554257e-01
6.32           	6.64554235e-01
6.3233333      	6.64554214e-01
6.3266667      	6.64554194e-01
6.33           	6.64554174e-01
6.3333333      	6.64554156e-01
6.3366667      	6.64554139e-01
6.34           	6.64554123e-01
6.3433333      	6.64554108e-01
6.3466667      	6.64554094e-01
6.35           	6.64554082e-01
6.3533333      	6.64554071e-01
6.3566667      	6.64554061e-01
6.36           	6.64554053e-01
6.3633333      	6.64554046e-01
6.3666667      	6.64554039e-01
6.37           	6.64554034e-01
6.3733333      	6.64554029e-01
6.3766667      	6.64554025e-01
6.38           	6.64554022e-01
6.3833333      	6.64554019e-01
6.3866667      	6.64554017e-01
6.39           	6.64554015e-01
6.3933333      	6.64554014e-01
6.3966667      	6.64554013e-01
6.4            	6.64554012e-01
6.4033333      	6.64554011e-01
6.4066667      	6.64554010e-01
6.41           	6.64554010e-01
6.4133333      	6.64554010e-01
6.4166667      	6.64554009e-01
6.42           	6.64554009e-01
6.4233333      	6.64554009e-01
6.4266667      	6.64554009e-01
6.43           	6.64554009e-01
6.4333333      	6.64554009e-01
6.4366667      	6.64554009e-01
6.44           	6.64554009e-01
6.4433333      	6.64554009e-01
6.4466667      	6.64554009e-01
6.45           	6.64554009e-01
6.4533333      	6.64554009e-01
6.4566667      	6.64554009e-01
6.46           	6.64554009e-01
6.4633333      	6.64554009e-01
6.4666667      	6.64554009e-01
6.47           	6.64554009e-01
6.4733333      	6.64554009e-01
6.4766667      	6.64554009e-01
6.48           	6.64554010e-01
6.4833333      	6.64554010e-01
6.4866667      	6.64554010e-01
6.49           	6.64554010e-01
6.4933333      	6.64554011e-01
6.4966667      	6.64554011e-01
6.5            	6.64554011e-01
6.5033333      	6.64554011e-01
6.5066667      	6.64554012e-01
6.51           	6.64554012e-01
6.5133333      	6.64554013e-01
6.5166667      	6.64554013e-01
6.52           	6.64554013e-01
6.5233333      	6.64554014e-01
6.5266667      	6.64554015e-01
6.53           	6.64554015e-01
6.5333333      	6.64554016e-01
6.5366667      	6.64554017e-01
6.54           	6.64554017e-01
6.5433333      	6.64554018e-01
6.5466667      	6.64554019e-01
6.55           	6.64554020e-01
6.5533333      	6.64554021e-01
6.5566667      	6.64554023e-01
6.56           	6.64554024e-01
6.564          	6.64554026e-01
6.568          	6.64554028e-01
6.572          	6.64554031e-01
6.576          	6.64554033e-01
6.58           	6.64554036e-01
6.584          	6.64554039e-01
6.588          	6.64554041e-01
6.592          	6.64554044e-01
6.596          	6.64554047e-01
6.6            	6.64554050e-01
6.604          	6.64554053e-01
6.608          	6.64554056e-01
6.612          	6.64554059e-01
6.616          	6.64554062e-01
6.62           	6.64554065e-01
6.624          	6.64554068e-01
6.628          	6.64554071e-01
6.632          	6.64554074e-01
6.636          	6.64554077e-01
6.64           	6.64554080e-01
6.644          	6.64554082e-01
6.648          	6.64554084e-01
6.652          	6.64554087e-01
6.656          	6.64554089e-01
6.66           	6.64554091e-01
6.664          	6.64554092e-01
6.668          	6.64554094e-01
6.672          	6.64554095e-01
6.676          	6.64554097e-01
6.68           	6.64554098e-01
6.684          	6.64554099e-01
6.688          	6.64554100e-01
6.692          	6.64554100e-01
6.696          	6.64554101e-01
6.7            	6.64554102e-01
6.704          	6.64554102e-01
6.708          	6.64554103e-01
6.712          	6.64554103e-01
6.716          	6.64554103e-01
6.72           	6.64554103e-01
6.724          	6.64554103e-01
6.728          	6.64554103e-01
6.732          	6.64554103e-01
6.736          	6.64554103e-01
6.74           	6.64554103e-01
6.744          	6.64554103e-01
6.748          	6.64554103e-01
6.752          	6.64554102e-01
6.756          	6.64554102e-01
6.76           	6.64554102e-01
6.764          	6.64554101e-01
6.768          	6.64554101e-01
6.772          	6.64554100e-01
6.776          	6.64554100e-01
6.78           	6.64554100e-01
6.784          	6.64554099e-01
6.788          	6.64554099e-01
6.792          	6.64554098e-01
6.796          	6.64554098e-01
6.8            	6.64554097e-01
6.804          	6.64554097e-01
6.808          	6.64554097e-01
6.812          	6.64554096e-01
6.816          	6.64554096e-01
6.82           	6.64554096e-01
6.824          	6.64554095e-01
6.828          	6.64554095e-01
6.832          	6.64554095e-01
6.836          	6.64554095e-01
6.84           	6.64554094e-01
6.844          	6.64554094e-01
6.848          	6.64554094e-01
6.852          	6.64554094e-01
6.856          	6.64554094e-01
6.86           	6.64554094e-01
6.864          	6.64554094e-01
6.868          	6.64554094e-01
6.872          	6.64554094e-01
6.876          	6.64554094e-01
6.88           	6.64554094e-01
6.884          	6.64554094e-01
6.888          	6.64554094e-01
6.892          	6.64554094e-01
6.896          	6.64554094e-01
6.9            	6.64554094e-01
6.904          	6.64554094e-01
6.908          	6.64554094e-01
6.912          	6.64554094e-01
6.916          	6.64554094e-01
6.92           	6.64554093e-01
6.924          	6.64554093e-01
6.928          	6.64554092e-01
6.932          	6.64554092e-01
6.936          	6.64554091e-01
6.94           	6.64554090e-01
6.944          	6.64554088e-01
6.948          	6.64554087e-01
6.952          	6.64554084e-01
6.956          	6.64554082e-01
6.96           	6.64554079e-01
6.964          	6.64554076e-01
6.968          	6.64554073e-01
6.972          	6.64554069e-01
6.976          	6.64554064e-01
6.98           	6.64554059e-01
6.984          	6.64554053e-01
6.988          	6.64554046e-01
6.992          	6.64554039e-01
6.996          	6.64554031e-01
7              	6.64554023e-01
7.004          	6.64554014e-01
7.008          	6.64554005e-01
7.012          	6.64553995e-01
7.016          	6.64553984e-01
7.02           	6.64553974e-01
7.024          	6.64553964e-01
7.028          	6.64553953e-01
7.032          	6.64553942e-01
7.036          	6.64553932e-01
7.04           	6.64553922e-01
7.044          	6.64553911e-01
7.048          	6.64553901e-01
7.052          	6.64553892e-01
7.056          	6.64553882e-01
7.06           	6.64553873e-01
7.064          	6.64553865e-01
7.068          	6.64553856e-01
7.072          	6.64553848e-01
7.076          	6.64553840e-01
7.08           	6.64553833e-01
7.084          	6.64553826e-01
7.088          	6.64553820e-01
7.092          	6.64553813e-01
7.096          	6.64553808e-01
7.1            	6.64553802e-01
7.104          	6.64553797e-01
7.108          	6.64553792e-01
7.112          	6.64553787e-01
7.116          	6.64553783e-01
7.12           	6.64553779e-01
7.124          	6.64553775e-01
7.128          	6.64553771e-01
7.132          	6.64553768e-01
7.136          	6.64553765e-01
7.14           	6.64553763e-01
7.144          	6.64553760e-01
7.148          	6.64553758e-01
7.152          	6.64553756e-01
7.156          	6.64553754e-01
7.16           	6.64553753e-01
7.164          	6.64553751e-01
7.168          	6.64553750e-01
7.172          	6.64553749e-01
7.176          	6.64553748e-01
7.18           	6.64553747e-01
7.184          	6.64553747e-01
7.188          	6.64553746e-01
7.192          	6.64553746e-01
7.196          	6.64553745e-01
7.2            	6.64553745e-01
7.204          	6.64553745e-01
7.208          	6.64553745e-01
7.212          	6.64553745e-01
7.216          	6.64553745e-01
7.22           	6.64553745e-01
7.224          	6.64553745e-01
7.228          	6.64553745e-01
7.232          	6.64553745e-01
7.236          	6.64553745e-01
7.24           	6.64553745e-01
7.244          	6.64553745e-01
7.248          	6.64553745e-01
7.252          	6.64553745e-01
7.256          	6.64553745e-01
7.26           	6.64553745e-01
7.264          	6.64553745e-01
7.268          	6.64553745e-01
7.272          	6.64553745e-01
7.276          	6.64553745e-01
7.28           	6.64553745e-01
7.284          	6.64553745e-01
7.288          	6.64553745e-01
7.292          	6.64553745e-01
7.296          	6.64553745e-01
7.3            	6.64553745e-01
7.304          	6.64553745e-01
7.308          	6.64553745e-01
7.312          	6.64553745e-01
7.316          	6.64553745e-01
7.32           	6.64553745e-01
7.324          	6.64553745e-01
7.328          	6.64553745e-01
7.332          	6.64553745e-01
7.336          	6.64553745e-01
7.34           	6.64553745e-01
7.344          	6.64553745e-01
7.348          	6.64553745e-01
7.352          	6.64553745e-01
7.356          	6.64553745e-01
7.36           	6.64553745e-01
7.364          	6.64553745e-01
7.368          	6.64553745e-01
7.372          	6.64553745e-01
7.376          	6.64553745e-01
7.38           	6.64553745e-01
7.384          	6.64553745e-01
7.388          	6.64553745e-01
7.392          	6.64553745e-01
7.396          	6.64553745e-01
7.4            	6.64553745e-01
7.404          	6.64553745e-01
7.408          	6.64553745e-01
7.412          	6.64553745e-01
7.416          	6.64553745e-01
7.42           	6.64553745e-01
7.424          	6.64553745e-01
7.428          	6.64553744e-01
7.432          	6.64553744e-01
7.436          	6.64553744e-01
7.44           	6.64553744e-01
7.444          	6.64553744e-01
7.448          	6.64553744e-01
7.452          	6.64553744e-01
7.456          	6.64553744e-01
7.46           	6.64553744e-01
7.464          	6.64553744e-01
7.468          	6.64553744e-01
7.472          	6.64553744e-01
7.476          	6.64553744e-01
7.48           	6.64553744e-01
7.484          	6.64553744e-01
7.488          	6.64553744e-01
7.492          	6.64553744e-01
7.496          	6.64553744e-01
7.5            	6.64553743e-01
7.504          	6.64553743e-01
7.508          	6.64553743e-01
7.512          	6.64553743e-01
7.516          	6.64553743e-01
7.52           	6.64553743e-01
7.524          	6.64553743e-01
7.528          	6.64553743e-01
7.532          	6.64553743e-01
7.536          	6.64553744e-01
7.54           	6.64553744e-01
7.544          	6.64553744e-01
7.548          	6.64553744e-01
7.552          	6.64553744e-01
7.556          	6.64553744e-01
7.56           	6.64553744e-01
7.564          	6.64553744e-01
7.568          	6.64553744e-01
7.572          	6.64553745e-01
7.576          	6.64553745e-01
7.58           	6.64553745e-01
7.584          	6.64553745e-01
7.588          	6.64553746e-01
7.592          	6.64553746e-01
7.596          	6.64553746e-01
7.6            	6.64553747e-01
7.604          	6.64553747e-01
7.608          	6.64553747e-01
7.612          	6.64553748e-01
7.616          	6.64553748e-01
7.62           	6.64553749e-01
7.624          	6.64553749e-01
7.628          	6.64553750e-01
7.632          	6.64553750e-01
7.636          	6.64553751e-01
7.64           	6.64553751e-01
7.644          	6.64553752e-01
7.648          	6.64553752e-01
7.652          	6.64553753e-01
7.656          	6.64553753e-01
7.66           	6.64553754e-01
7.664          	6.64553754e-01
7.668          	6.64553755e-01
7.672          	6.64553755e-01
7.676          	6.64553756e-01
7.68           	6.64553756e-01
7.684          	6.64553757e-01
7.688          	6.64553757e-01
7.692          	6.64553758e-01
7.696          	6.64553758e-01
7.7            	6.64553759e-01
7.704          	6.64553759e-01
7.708          	6.64553760e-01
7.712          	6.64553760e-01
7.716          	6.64553761e-01
7.72           	6.64553761e-01
7.724          	6.64553762e-01
7.728          	6.64553762e-01
7.732          	6.64553763e-01
7.736          	6.64553763e-01
7.74           	6.64553764e-01
7.744          	6.64553764e-01
7.748          	6.64553764e-01
7.752          	6.64553765e-01
7.756          	6.64553765e-01
7.76           	6.64553766e-01
7.764          	6.64553766e-01
7.768          	6.64553766e-01
7.772          	6.64553767e-01
7.776          	6.64553767e-01
7.78           	6.64553767e-01
7.784          	6.64553768e-01
7.788          	6.64553768e-01
7.792          	6.64553768e-01
7.796          	6.64553769e-01
7.8            	6.64553769e-01
7.804          	6.64553769e-01
7.808          	6.64553769e-01
7.812          	6.64553770e-01
7.816          	6.64553770e-01
7.82           	6.64553770e-01
7.824          	6.64553770e-01
7.828          	6.64553771e-01
7.832          	6.64553771e-01
7.836          	6.64553771e-01
7.84           	6.64553771e-01
7.844          	6.64553771e-01
7.848          	6.64553772e-01
7.852          	6.64553772e-01
7.856          	6.64553772e-01
7.86           	6.64553772e-01
7.864          	6.64553772e-01
7.868          	6.64553773e-01
7.872          	6.64553773e-01
7.876          	6.64553773e-01
7.88           	6.64553773e-01
7.884          	6.64553773e-01
7.888          	6.64553773e-01
7.892          	6.64553773e-01
7.896          	6.64553774e-01
7.9            	6.64553774e-01
7.904          	6.64553774e-01
7.908          	6.64553774e-01
7.912          	6.64553774e-01
7.916          	6.64553774e-01
7.92           	6.64553774e-01
7.924          	6.64553774e-01
7.928          	6.64553774e-01
7.932          	6.64553775e-01
7.936          	6.64553775e-01
7.94           	6.64553775e-01
7.944          	6.64553775e-01
7.948          	6.64553775e-01
7.952          	6.64553775e-01
7.956          	6.64553775e-01
7.96           	6.64553775e-01
7.964          	6.64553775e-01
7.968          	6.64553775e-01
7.972          	6.64553775e-01
7.976          	6.64553775e-01
7.98           	6.64553775e-01
7.984          	6.64553776e-01
7.988          	6.64553776e-01
7.992          	6.64553776e-01
7.996          	6.64553776e-01
8              	6.64553776e-01
